WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,Rain,Drizzle,Mist,Fog,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
14739,20120711,54,11,CLR, ,10, , ,,,,, ,69, ,20.6, ,62, ,16.9, ,58, ,14.4, ,68, ,3, ,210, , , ,30.06, ,0, ,5, ,30.09, ,AA, , , ,30.09, 
14739,20120711,154,11,CLR, ,10, , ,,,,, ,67, ,19.4, ,63, ,17.1, ,60, ,15.6, ,78, ,5, ,170, , , ,30.07, , , , , ,30.09, ,AA, , , ,30.1, 
14739,20120711,254,11,CLR, ,10, , ,,,,, ,68, ,20, ,63, ,17.3, ,60, ,15.6, ,76, ,8, ,220, , , ,30.07, , , , , ,30.1, ,AA, , , ,30.1, 
14739,20120711,354,11,SCT095, ,10, , ,,,,, ,68, ,20, ,63, ,17.3, ,60, ,15.6, ,76, ,7, ,230, , , ,30.08, ,3, ,7, ,30.11, ,AA, , , ,30.11, 
14739,20120711,454,11,SCT075 OVC090, ,10, , ,,,,, ,69, ,20.6, ,64, ,17.8, ,61, ,16.1, ,76, ,5, ,220, , , ,30.1, , , , , ,30.13, ,AA, , , ,30.13, 
14739,20120711,554,11,OVC095, ,10, , ,,,,, ,72, ,22.2, ,64, ,17.8, ,59, ,15, ,64, ,8, ,310, , , ,30.12, , , , , ,30.15, ,AA, , , ,30.15, 
14739,20120711,654,11,FEW070 SCT095 SCT140, ,10, , ,,,,, ,73, ,22.8, ,64, ,17.7, ,58, ,14.4, ,59, ,0, ,0, , , ,30.14, ,1, ,18, ,30.16, ,AA, , , ,30.17, 
14739,20120711,754,11,FEW065 SCT090 SCT250, ,10, , ,,,,, ,75, ,23.9, ,65, ,18.4, ,59, ,15, ,58, ,3, ,70, , , ,30.14, , , , , ,30.17, ,AA, , , ,30.17, 
14739,20120711,854,11,FEW065 SCT095 BKN250, ,10, , ,,,,, ,79, ,26.1, ,64, ,17.8, ,54, ,12.2, ,42, ,6, ,40, , , ,30.14, , , , , ,30.17, ,AA, , , ,30.17, 
14739,20120711,954,11,FEW055 BKN250, ,10, , ,,,,, ,80, ,26.7, ,64, ,17.5, ,52, ,11.1, ,38, ,8, ,40, , , ,30.14, ,1, ,1, ,30.16, ,AA, , , ,30.17, 
14739,20120711,1054,11,BKN250, ,10, , ,,,,, ,77, ,25, ,66, ,18.8, ,59, ,15, ,54, ,9, ,120, , , ,30.15, , , , , ,30.17, ,AA, , , ,30.18, 
14739,20120711,1154,11,FEW050 SCT250, ,10, , ,,,,, ,79, ,26.1, ,66, ,18.6, ,57, ,13.9, ,47, ,8, ,110, , , ,30.14, , , , , ,30.17, ,AA, , , ,30.17, 
14739,20120711,1254,11,FEW050 SCT250, ,10, , ,,,,, ,79, ,26.1, ,65, ,18.1, ,55, ,12.8, ,44, ,9, ,80, , , ,30.14, ,1, ,1, ,30.17, ,AA, , , ,30.17, 
14739,20120711,1354,11,FEW050 SCT200 SCT320, ,10, , ,,,,, ,79, ,26.1, ,66, ,18.6, ,57, ,13.9, ,47, ,9, ,80, , , ,30.14, , , , , ,30.16, ,AA, , , ,30.17, 
14739,20120711,1454,11,FEW050 SCT200 SCT320, ,10, , ,,,,, ,76, ,24.4, ,67, ,19.2, ,61, ,16.1, ,60, ,13, ,110, , , ,30.13, , , , , ,30.16, ,AA, , , ,30.16, 
14739,20120711,1554,11,FEW050 SCT200 SCT320, ,10, , ,,,,, ,78, ,25.6, ,66, ,19, ,59, ,15, ,52, ,13, ,90, , , ,30.13, ,8, ,5, ,30.16, ,AA, , , ,30.16, 
14739,20120711,1654,11,FEW050 SCT200 SCT320, ,10, , ,,,,, ,76, ,24.4, ,69, ,20.5, ,65, ,18.3, ,69, ,13, ,100, , , ,30.12, , , , , ,30.15, ,AA, , , ,30.15, 
14739,20120711,1754,11,FEW060 SCT200 BKN320, ,10, , ,,,,, ,75, ,23.9, ,68, ,20, ,64, ,17.8, ,69, ,11, ,110, , , ,30.12, , , , , ,30.15, ,AA, , , ,30.15, 
14739,20120711,1854,11,FEW060 SCT200 BKN230, ,10, , ,,,,, ,77, ,25, ,66, ,18.8, ,59, ,15, ,54, ,11, ,180, , , ,30.13, ,3, ,1, ,30.16, ,AA, , , ,30.16, 
14739,20120711,1954,11,FEW060 SCT200 BKN320, ,10, , ,,,,, ,76, ,24.4, ,65, ,18, ,57, ,13.9, ,52, ,13, ,200, , , ,30.13, , , , , ,30.16, ,AA, , , ,30.16, 
14739,20120711,2054,11,FEW060 SCT200 BKN320, ,10, , ,,,,, ,73, ,22.8, ,65, ,18, ,59, ,15, ,62, ,13, ,200, , , ,30.15, , , , , ,30.18, ,AA, , , ,30.18, 
14739,20120711,2154,11,FEW320, ,10, , ,,,,, ,73, ,22.8, ,65, ,18.3, ,60, ,15.6, ,64, ,9, ,210, ,18, ,30.16, ,3, ,10, ,30.19, ,AA, , , ,30.19, 
14739,20120711,2254,11,FEW150 SCT320, ,10, , ,,,,, ,71, ,21.7, ,66, ,18.9, ,63, ,17.2, ,76, ,8, ,220, , , ,30.17, , , , , ,30.19, ,AA, , , ,30.2, 
14739,20120711,2354,11,FEW150, ,10, , ,,,,, ,71, ,21.7, ,67, ,19.5, ,65, ,18.3, ,81, ,8, ,210, , , ,30.17, , , , , ,30.19, ,AA, , , ,30.2, 
14739,20120712,54,11,FEW085, ,10, , ,,,,, ,70, ,21.1, ,67, ,19.3, ,65, ,18.3, ,84, ,8, ,220, , , ,30.16, ,8, ,2, ,30.18, ,AA, , , ,30.19, 
14739,20120712,154,11,FEW090, ,10, , ,,,,, ,70, ,21.1, ,65, ,18.3, ,62, ,16.7, ,76, ,7, ,240, , , ,30.15, , , , , ,30.18, ,AA, , , ,30.18, 
14739,20120712,254,11,FEW090, ,10, , ,,,,, ,68, ,20, ,64, ,17.9, ,62, ,16.7, ,81, ,7, ,220, , , ,30.14, , , , , ,30.17, ,AA, , , ,30.17, 
14739,20120712,354,11,FEW090 SCT250, ,10, , ,,,,, ,68, ,20, ,64, ,17.9, ,62, ,16.7, ,81, ,7, ,220, , , ,30.15, ,5, ,2, ,30.18, ,AA, , , ,30.18, 
14739,20120712,454,11,FEW100 SCT250, ,9, , ,,,,, ,69, ,20.6, ,64, ,17.5, ,60, ,15.6, ,73, ,0, ,0, , , ,30.16, , , , , ,30.19, ,AA, , , ,30.19, 
14739,20120712,554,11,FEW250, ,10, , ,,,,, ,72, ,22.2, ,64, ,17.5, ,58, ,14.4, ,62, ,6, ,270, , , ,30.16, , , , , ,30.19, ,AA, , , ,30.19, 
14739,20120712,654,11,FEW250, ,10, , ,,,,, ,75, ,23.9, ,65, ,18.1, ,58, ,14.4, ,56, ,8, ,280, , , ,30.16, ,0, ,4, ,30.19, ,AA, , , ,30.19, 
14739,20120712,754,11,FEW250, ,10, , ,,,,, ,78, ,25.6, ,66, ,18.7, ,58, ,14.4, ,50, ,3, ,240, , , ,30.16, , , , , ,30.19, ,AA, , , ,30.19, 
14739,20120712,854,11,FEW250, ,10, , ,,,,, ,79, ,26.1, ,66, ,18.6, ,57, ,13.9, ,47, ,3, ,VR , , , ,30.14, , , , , ,30.17, ,AA, , , ,30.17, 
14739,20120712,954,11,FEW250, ,10, , ,,,,, ,79, ,26.1, ,68, ,19.8, ,61, ,16.1, ,54, ,10, ,130, , , ,30.14, ,8, ,7, ,30.16, ,AA, , , ,30.17, 
14739,20120712,1054,11,FEW045 SCT250, ,10, , ,,,,, ,80, ,26.7, ,68, ,20, ,61, ,16.1, ,52, ,15, ,110, , , ,30.14, , , , , ,30.16, ,AA, , , ,30.17, 
14739,20120712,1154,11,FEW050 SCT250, ,10, , ,,,,, ,82, ,27.8, ,68, ,20, ,60, ,15.6, ,47, ,14, ,110, , , ,30.13, , , , , ,30.16, ,AA, , , ,30.16, 
14739,20120712,1254,11,FEW050 SCT250, ,10, , ,,,,, ,84, ,28.9, ,68, ,20.1, ,59, ,15, ,43, ,16, ,110, , , ,30.11, ,8, ,11, ,30.13, ,AA, , , ,30.14, 
14739,20120712,1354,11,FEW050 SCT250, ,10, , ,,,,, ,84, ,28.9, ,68, ,19.8, ,58, ,14.4, ,41, ,17, ,110, , , ,30.09, , , , , ,30.12, ,AA, , , ,30.12, 
14739,20120712,1454,11,FEW080 SCT250, ,10, , ,,,,, ,82, ,27.8, ,67, ,19.5, ,58, ,14.4, ,44, ,14, ,110, , , ,30.08, , , , , ,30.11, ,AA, , , ,30.11, 
14739,20120712,1554,11,SCT080 BKN090, ,10, , ,,,,, ,80, ,26.7, ,67, ,19.7, ,60, ,15.6, ,51, ,13, ,120, , , ,30.07, ,6, ,11, ,30.1, ,AA, , , ,30.1, 
14739,20120712,1654,11,SCT070 SCT250, ,10, , ,,,,, ,83, ,28.3, ,69, ,20.5, ,61, ,16.1, ,48, ,10, ,160, , , ,30.06, , , , , ,30.09, ,AA, , , ,30.09, 
14739,20120712,1754,11,FEW070 SCT250, ,10, , ,,,,, ,83, ,28.3, ,68, ,19.9, ,59, ,15, ,44, ,17, ,200, , , ,30.07, , , , , ,30.1, ,AA, , , ,30.1, 
14739,20120712,1854,11,FEW070 SCT250, ,10, , ,,,,, ,78, ,25.6, ,64, ,17.6, ,54, ,12.2, ,44, ,15, ,200, , , ,30.09, ,3, ,4, ,30.11, ,AA, , , ,30.12, 
14739,20120712,1954,11,FEW060 SCT250, ,10, , ,,,,, ,75, ,23.9, ,63, ,17.3, ,55, ,12.8, ,50, ,13, ,200, , , ,30.1, , , , , ,30.12, ,AA, , , ,30.13, 
14739,20120712,2054,11,FEW060 SCT250, ,10, , ,,,,, ,75, ,23.9, ,64, ,17.8, ,57, ,13.9, ,54, ,11, ,220, , , ,30.12, , , , , ,30.14, ,AA, , , ,30.15, 
14739,20120712,2154,11,FEW060 SCT250, ,10, , ,,,,, ,74, ,23.3, ,63, ,17.3, ,56, ,13.3, ,54, ,17, ,220, ,23, ,30.12, ,1, ,12, ,30.15, ,AA, , , ,30.15, 
14739,20120712,2254,11,FEW060 SCT250, ,10, , ,,,,, ,74, ,23.3, ,63, ,17.3, ,56, ,13.3, ,54, ,15, ,230, , , ,30.13, , , , , ,30.16, ,AA, , , ,30.16, 
14739,20120712,2354,11,SCT250, ,10, , ,,,,, ,73, ,22.8, ,63, ,17.4, ,57, ,13.9, ,57, ,10, ,240, , , ,30.13, , , , , ,30.16, ,AA, , , ,30.16, 
14739,20120713,54,11,SCT250, ,10, , ,,,,, ,72, ,22.2, ,63, ,16.9, ,56, ,13.3, ,57, ,13, ,240, , , ,30.12, ,8, ,1, ,30.14, ,AA, , , ,30.15, 
14739,20120713,154,11,SCT250, ,10, , ,,,,, ,71, ,21.7, ,63, ,17, ,57, ,13.9, ,61, ,11, ,230, , , ,30.11, , , , , ,30.14, ,AA, , , ,30.14, 
14739,20120713,254,11,SCT250, ,10, , ,,,,, ,70, ,21.1, ,62, ,16.8, ,57, ,13.9, ,64, ,8, ,220, , , ,30.12, , , , , ,30.14, ,AA, , , ,30.15, 
14739,20120713,354,11,CLR, ,10, , ,,,,, ,70, ,21.1, ,62, ,16.8, ,57, ,13.9, ,64, ,9, ,210, , , ,30.12, ,3, ,2, ,30.15, ,AA, , , ,30.15, 
14739,20120713,454,11,CLR, ,10, , ,,,,, ,70, ,21.1, ,62, ,16.8, ,57, ,13.9, ,64, ,11, ,230, , , ,30.13, , , , , ,30.16, ,AA, , , ,30.16, 
14739,20120713,554,11,CLR, ,10, , ,,,,, ,72, ,22.2, ,64, ,17.5, ,58, ,14.4, ,62, ,10, ,240, , , ,30.14, , , , , ,30.17, ,AA, , , ,30.17, 
14739,20120713,654,11,FEW120, ,10, , ,,,,, ,75, ,23.9, ,65, ,18.4, ,59, ,15, ,58, ,9, ,240, , , ,30.15, ,3, ,10, ,30.18, ,AA, , , ,30.18, 
14739,20120713,754,11,FEW120, ,10, , ,,,,, ,79, ,26.1, ,68, ,19.8, ,61, ,16.1, ,54, ,8, ,230, , , ,30.16, , , , , ,30.18, ,AA, , , ,30.19, 
14739,20120713,854,11,FEW120, ,10, , ,,,,, ,82, ,27.8, ,70, ,20.9, ,63, ,17.2, ,53, ,7, ,220, , , ,30.15, , , , , ,30.18, ,AA, , , ,30.18, 
14739,20120713,954,11,FEW095, ,10, , ,,,,, ,84, ,28.9, ,72, ,21.9, ,65, ,18.3, ,53, ,9, ,170, , , ,30.16, ,3, ,1, ,30.18, ,AA, , , ,30.19, 
14739,20120713,1054,11,FEW095, ,10, , ,,,,, ,87, ,30.6, ,73, ,22.7, ,66, ,18.9, ,50, ,10, ,180, , , ,30.14, , , , , ,30.17, ,AA, , , ,30.17, 
14739,20120713,1154,11,SCT250, ,10, , ,,,,, ,90, ,32.2, ,73, ,22.9, ,65, ,18.3, ,44, ,10, ,190, , , ,30.12, , , , , ,30.15, ,AA, , , ,30.15, 
14739,20120713,1254,11,FEW055 SCT180 BKN250, ,10, , ,,,,, ,88, ,31.1, ,74, ,23.2, ,67, ,19.4, ,50, ,16, ,190, , , ,30.12, ,6, ,13, ,30.14, ,AA, , , ,30.15, 
14739,20120713,1354,11,FEW060 SCT180 SCT230, ,10, , ,,,,, ,84, ,28.9, ,72, ,22.2, ,66, ,18.9, ,55, ,15, ,190, , , ,30.12, , , , , ,30.14, ,AA, , , ,30.15, 
14739,20120713,1454,11,FEW065 SCT180 SCT230, ,10, , ,,,,, ,86, ,30, ,73, ,22.6, ,66, ,18.9, ,51, ,15, ,200, , , ,30.11, , , , , ,30.14, ,AA, , , ,30.14, 
14739,20120713,1554,11,FEW060 SCT180 SCT250, ,10, , ,,,,, ,85, ,29.4, ,69, ,20.6, ,60, ,15.6, ,43, ,17, ,200, , , ,30.1, ,8, ,6, ,30.13, ,AA, , , ,30.13, 
14739,20120713,1654,11,FEW180 BKN250, ,10, , ,,,,, ,84, ,28.9, ,68, ,19.8, ,58, ,14.4, ,41, ,17, ,200, , , ,30.1, , , , , ,30.12, ,AA, , , ,30.13, 
14739,20120713,1754,11,SCT180 BKN280, ,10, , ,,,,, ,81, ,27.2, ,65, ,18.5, ,55, ,12.8, ,41, ,14, ,190, ,22, ,30.1, , , , , ,30.13, ,AA, , , ,30.13, 
14739,20120713,1854,11,SCT180 BKN300, ,10, , ,,,,, ,78, ,25.6, ,66, ,18.7, ,58, ,14.4, ,50, ,13, ,190, , , ,30.11, ,3, ,2, ,30.13, ,AA, , , ,30.14, 
14739,20120713,1954,11,SCT200 BKN300, ,10, , ,,,,, ,76, ,24.4, ,66, ,18.6, ,59, ,15, ,56, ,10, ,210, , , ,30.12, , , , , ,30.14, ,AA, , , ,30.15, 
14739,20120713,2054,11,SCT200 BKN300, ,10, , ,,,,, ,75, ,23.9, ,65, ,18.1, ,58, ,14.4, ,56, ,7, ,200, , , ,30.12, , , , , ,30.15, ,AA, , , ,30.15, 
14739,20120713,2154,11,FEW200 OVC300, ,10, , ,,,,, ,74, ,23.3, ,64, ,17.9, ,58, ,14.4, ,58, ,8, ,210, , , ,30.12, ,1, ,6, ,30.15, ,AA, , , ,30.15, 
14739,20120713,2254,11,FEW200 OVC300, ,9, , ,,,,, ,73, ,22.8, ,65, ,18, ,59, ,15, ,62, ,6, ,200, , , ,30.11, , , , , ,30.14, ,AA, , , ,30.14, 
14739,20120713,2354,11,SCT150 OVC250, ,10, , ,,,,, ,73, ,22.8, ,65, ,18.3, ,60, ,15.6, ,64, ,6, ,230, , , ,30.11, , , , , ,30.14, ,AA, , , ,30.14, 
14739,20120714,54,11,SCT150 OVC250, ,10, , ,,,,, ,73, ,22.8, ,66, ,18.6, ,61, ,16.1, ,66, ,7, ,210, , , ,30.1, ,6, ,9, ,30.13, ,AA, , , ,30.13, 
14739,20120714,154,11,SCT150 OVC250, ,10, , ,,,,, ,72, ,22.2, ,65, ,18.4, ,61, ,16.1, ,68, ,8, ,220, , , ,30.09, , , , , ,30.11, ,AA, , , ,30.12, 
14739,20120714,254,11,FEW150 SCT250, ,10, , ,,,,, ,72, ,22.2, ,66, ,18.7, ,62, ,16.7, ,71, ,10, ,220, , , ,30.08, , , , , ,30.11, ,AA, , , ,30.11, 
14739,20120714,354,11,SCT150 BKN250, ,10, , ,,,,, ,73, ,22.8, ,67, ,19.3, ,63, ,17.2, ,71, ,8, ,240, , , ,30.08, ,5, ,5, ,30.11, ,AA, , , ,30.11, 
14739,20120714,454,11,FEW090 SCT150 OVC250, ,10, , ,,,,, ,77, ,25, ,69, ,20.3, ,64, ,17.8, ,64, ,14, ,300, ,21, ,30.08, , , , , ,30.11, ,AA, , , ,30.11, 
14739,20120714,554,11,FEW090 SCT150 OVC250, ,10, , ,,,,, ,81, ,27.2, ,68, ,19.9, ,60, ,15.6, ,49, ,10, ,300, , , ,30.09, , , , , ,30.11, ,AA, , , ,30.12, 
14739,20120714,654,11,BKN100, ,10, , ,,,,, ,79, ,26.1, ,67, ,19.5, ,60, ,15.6, ,52, ,7, ,210, , , ,30.1, ,3, ,4, ,30.12, ,AA, , , ,30.13, 
14739,20120714,754,11,BKN110, ,10, , ,,,,, ,79, ,26.1, ,68, ,20.1, ,62, ,16.7, ,56, ,13, ,260, , , ,30.11, , , , , ,30.14, ,AA, , , ,30.14, 
14739,20120714,854,11,FEW100, ,10, , ,,,,, ,82, ,27.8, ,68, ,20, ,60, ,15.6, ,47, ,13, ,280, , , ,30.1, , , , , ,30.13, ,AA, , , ,30.13, 
14739,20120714,954,11,SCT100 BKN150 OVC250, ,10, , ,,,,, ,81, ,27.2, ,68, ,20.2, ,61, ,16.1, ,51, ,13, ,300, , , ,30.1, ,1, ,2, ,30.13, ,AA, , , ,30.13, 
14739,20120714,1054,11,SCT110, ,10, , ,,,,, ,83, ,28.3, ,69, ,20.5, ,61, ,16.1, ,48, ,11, ,300, , , ,30.09, , , , , ,30.12, ,AA, , , ,30.12, 
14739,20120714,1154,11,SCT110 BKN180, ,10, , ,,,,, ,86, ,30, ,70, ,21.3, ,62, ,16.7, ,45, ,9, ,260, , , ,30.08, , , , , ,30.11, ,AA, , , ,30.11, 
14739,20120714,1254,11,FEW080 BKN160, ,10, , ,,,,, ,86, ,30, ,70, ,21.3, ,62, ,16.7, ,45, ,9, ,270, , , ,30.08, ,6, ,8, ,30.1, ,AA, , , ,30.11, 
14739,20120714,1354,11,FEW065 SCT160 SCT230, ,10, , ,,,,, ,89, ,31.7, ,72, ,22.1, ,63, ,17.2, ,42, ,7, ,250, , , ,30.06, , , , , ,30.09, ,AA, , , ,30.09, 
14739,20120714,1454,11,FEW065 SCT220, ,10, , ,,,,, ,90, ,32.2, ,70, ,21.2, ,59, ,15, ,35, ,6, ,230, , , ,30.05, , , , , ,30.07, ,AA, , , ,30.08, 
14739,20120714,1554,11,FEW065 SCT160 SCT230, ,10, , ,,,,, ,90, ,32.2, ,71, ,21.4, ,60, ,15.6, ,37, ,11, ,240, , , ,30.03, ,6, ,14, ,30.06, ,AA, , , ,30.06, 
14739,20120714,1654,11,FEW070 SCT230, ,10, , ,,,,, ,90, ,32.2, ,72, ,22, ,62, ,16.7, ,39, ,13, ,220, , , ,30.02, , , , , ,30.05, ,AA, , , ,30.05, 
14739,20120714,1754,11,FEW075 SCT250, ,10, , ,,,,, ,89, ,31.7, ,70, ,21.3, ,60, ,15.6, ,38, ,10, ,230, , , ,30.02, , , , , ,30.05, ,AA, , , ,30.05, 
14739,20120714,1854,11,FEW250, ,10, , ,,,,, ,87, ,30.6, ,70, ,21.2, ,61, ,16.1, ,42, ,10, ,250, , , ,30.03, ,5, ,2, ,30.06, ,AA, , , ,30.06, 
14739,20120714,1954,11,FEW250, ,10, , ,,,,, ,85, ,29.4, ,70, ,20.9, ,61, ,16.1, ,45, ,11, ,240, , , ,30.04, , , , , ,30.06, ,AA, , , ,30.07, 
14739,20120714,2054,11,CLR, ,10, , ,,,,, ,82, ,27.8, ,70, ,20.9, ,63, ,17.2, ,53, ,14, ,240, , , ,30.05, , , , , ,30.08, ,AA, , , ,30.08, 
14739,20120714,2154,11,CLR, ,10, , ,,,,, ,80, ,26.7, ,69, ,20.3, ,62, ,16.7, ,54, ,14, ,250, , , ,30.06, ,1, ,9, ,30.09, ,AA, , , ,30.09, 
14739,20120714,2254,11,CLR, ,10, , ,,,,, ,79, ,26.1, ,68, ,20.1, ,62, ,16.7, ,56, ,13, ,250, , , ,30.06, , , , , ,30.09, ,AA, , , ,30.09, 
14739,20120714,2354,11,CLR, ,10, , ,,,,, ,77, ,25, ,68, ,20, ,63, ,17.2, ,62, ,10, ,260, , , ,30.06, , , , , ,30.08, ,AA, , , ,30.09, 
14739,20120715,54,11,CLR, ,10, , ,,,,, ,77, ,25, ,68, ,20, ,63, ,17.2, ,62, ,9, ,270, , , ,30.05, ,8, ,2, ,30.08, ,AA, , , ,30.08, 
14739,20120715,154,11,FEW250, ,10, , ,,,,, ,76, ,24.4, ,68, ,19.8, ,63, ,17.2, ,64, ,7, ,250, , , ,30.04, , , , , ,30.07, ,AA, , , ,30.07, 
14739,20120715,254,11,CLR, ,10, , ,,,,, ,73, ,22.8, ,67, ,19.3, ,63, ,17.2, ,71, ,6, ,220, , , ,30.03, , , , , ,30.06, ,AA, , , ,30.06, 
14739,20120715,354,11,FEW200, ,10, , ,,,,, ,73, ,22.8, ,67, ,19.3, ,63, ,17.2, ,71, ,9, ,220, , , ,30.04, ,5, ,4, ,30.06, ,AA, , , ,30.07, 
14739,20120715,454,11,FEW200, ,9, , ,,,,, ,72, ,22.2, ,67, ,19.4, ,64, ,17.8, ,76, ,8, ,230, , , ,30.05, , , , , ,30.08, ,AA, , , ,30.08, 
14739,20120715,554,11,FEW250, ,10, , ,,,,, ,75, ,23.9, ,68, ,20, ,64, ,17.8, ,69, ,6, ,230, , , ,30.04, , , , , ,30.07, ,AA, , , ,30.07, 
14739,20120715,654,11,SCT250, ,10, , ,,,,, ,78, ,25.6, ,69, ,20.5, ,64, ,17.8, ,62, ,5, ,250, , , ,30.05, ,1, ,3, ,30.07, ,AA, , , ,30.08, 
14739,20120715,754,11,SCT250, ,10, , ,,,,, ,81, ,27.2, ,71, ,21.4, ,65, ,18.3, ,58, ,0, ,0, , , ,30.04, , , , , ,30.07, ,AA, , , ,30.07, 
14739,20120715,854,11,SCT250, ,10, , ,,,,, ,84, ,28.9, ,72, ,22.2, ,66, ,18.9, ,55, ,6, ,VR , , , ,30.03, , , , , ,30.06, ,AA, , , ,30.06, 
14739,20120715,954,11,BKN250, ,10, , ,,,,, ,86, ,30, ,73, ,22.6, ,66, ,18.9, ,51, ,7, ,140, , , ,30.02, ,8, ,9, ,30.05, ,AA, , , ,30.05, 
14739,20120715,1054,11,FEW050 OVC250, ,10, , ,,,,, ,87, ,30.6, ,72, ,22.1, ,64, ,17.8, ,46, ,8, ,140, , , ,30, , , , , ,30.02, ,AA, , , ,30.03, 
14739,20120715,1154,11,FEW050 OVC250, ,10, , ,,,,, ,89, ,31.7, ,73, ,22.7, ,65, ,18.3, ,45, ,10, ,150, , , ,29.98, , , , , ,30.01, ,AA, , , ,30.01, 
14739,20120715,1254,11,FEW180 OVC200, ,10, , ,,,,, ,88, ,31.1, ,72, ,22, ,63, ,17.2, ,43, ,9, ,160, , , ,29.97, ,6, ,17, ,30, ,AA, , , ,30, 
14739,20120715,1354,11,FEW180 BKN200 OVC250, ,10, , ,,,,, ,91, ,32.8, ,73, ,22.7, ,64, ,17.8, ,41, ,10, ,190, , , ,29.95, , , , , ,29.98, ,AA, , , ,29.98, 
14739,20120715,1454,11,FEW050 SCT150 BKN220, ,10, , ,,,,, ,90, ,32.2, ,73, ,22.6, ,64, ,17.8, ,42, ,11, ,190, , , ,29.93, , , , , ,29.96, ,AA, , , ,29.96, 
14739,20120715,1554,11,FEW050 SCT180 BKN200, ,10, , ,,,,, ,88, ,31.1, ,73, ,22.9, ,66, ,18.9, ,48, ,11, ,220, ,26, ,29.9, ,8, ,22, ,29.93, ,AA, , , ,29.93, 
14739,20120715,1654,11,SCT048 SCT180 BKN220, ,10, , ,,,,, ,87, ,30.6, ,72, ,22.4, ,65, ,18.3, ,48, ,8, ,210, , , ,29.89, , , , , ,29.92, ,AA, , , ,29.92, 
14739,20120715,1754,11,FEW048 SCT180 BKN220, ,10, , ,,,,, ,85, ,29.4, ,73, ,22.7, ,67, ,19.4, ,55, ,16, ,230, , , ,29.88, , , , , ,29.91, ,AA, , , ,29.91, 
14739,20120715,1854,11,FEW045 SCT180 BKN220, ,10, , ,,,,, ,83, ,28.3, ,74, ,23, ,69, ,20.6, ,63, ,10, ,220, , , ,29.88, ,6, ,8, ,29.91, ,AA, , , ,29.91, 
14739,20120715,1954,11,FEW120 BKN140 OVC200, ,10, ,-RA,1,,,, ,82, ,27.8, ,74, ,23.6, ,71, ,21.7, ,69, ,11, ,230, , , ,29.88, , , , , ,29.91, ,AA, ,  T, ,29.91, 
14739,20120715,2054,11,FEW140 OVC150, ,10, , ,,,,, ,80, ,26.7, ,74, ,23.2, ,71, ,21.7, ,74, ,13, ,240, , , ,29.89, , , , , ,29.92, ,AA, ,  T, ,29.92, 
14739,20120715,2154,11,FEW050 BKN200, ,10, , ,,,,, ,79, ,26.1, ,74, ,23.1, ,71, ,21.7, ,77, ,11, ,240, , , ,29.87, ,8, ,3, ,29.9, ,AA, , , ,29.9, 
14739,20120715,2254,11,FEW140 BKN180, ,10, , ,,,,, ,78, ,25.6, ,73, ,22.5, ,70, ,21.1, ,77, ,8, ,240, , , ,29.85, , , , , ,29.88, ,AA, , , ,29.88, 
14739,20120715,2354,11,FEW060 SCT085 OVC110, ,10, , ,,,,, ,78, ,25.6, ,73, ,22.5, ,70, ,21.1, ,77, ,9, ,240, , , ,29.84, , , , , ,29.87, ,AA, , , ,29.87, 
14739,20120716,14,11,BKN015 BKN075 OVC110, ,10, , ,,,,, ,79, ,26, ,74, ,23.4, ,72, ,22, ,79, ,9, ,240, , , ,29.83, , , , , ,M, ,SP, , , ,29.86, 
14739,20120716,54,11,SCT015 BKN019 OVC047, ,10, , ,,,,, ,77, ,25, ,74, ,23.1, ,72, ,22.2, ,85, ,8, ,250, , , ,29.82, ,8, ,16, ,29.85, ,AA, ,  T, ,29.85, 
14739,20120716,101,11,FEW015 BKN038 OVC047, ,10, , ,,,,, ,77, ,25, ,74, ,23.1, ,72, ,22, ,85, ,8, ,260, , , ,29.81, , , , , ,M, ,SP, , , ,29.84, 
14739,20120716,154,11,FEW018 OVC200, ,10, , ,,,,, ,77, ,25, ,72, ,22, ,69, ,20.6, ,76, ,10, ,250, , , ,29.79, , , , , ,29.81, ,AA, , , ,29.82, 
14739,20120716,254,11,FEW018 OVC100, ,10, , ,,,,, ,76, ,24.4, ,71, ,21.8, ,69, ,20.6, ,79, ,10, ,280, , , ,29.77, , , , , ,29.8, ,AA, , , ,29.8, 
14739,20120716,354,11,FEW020 SCT110, ,10, , ,,,,, ,75, ,23.9, ,70, ,21.3, ,68, ,20, ,79, ,10, ,280, , , ,29.77, ,6, ,18, ,29.79, ,AA, , , ,29.8, 
