WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,Rain,Drizzle,Mist,Fog,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
14739,20120607,1454,11,FEW015 SCT040 BKN280, ,10, , ,,,,, ,62, ,16.7, ,58, ,14.1, ,54, ,12.2, ,75, ,9, ,140, , , ,29.9, , , , , ,29.93, ,AA, , , ,29.93, 
14739,20120607,1554,11,FEW012 BKN060 BKN075, ,10, , ,,,,, ,59, ,15, ,57, ,13.7, ,55, ,12.8, ,87, ,14, ,60, , , ,29.91, ,3, ,4, ,29.94, ,AA, ,  T, ,29.94, 
14739,20120607,1654,11,FEW015 SCT075 SCT090, ,10, , ,,,,, ,59, ,15, ,57, ,13.7, ,55, ,12.8, ,87, ,11, ,80, , , ,29.91, , , , , ,29.94, ,AA, ,  T, ,29.94, 
14739,20120607,1703,11,FEW005 SCT016 SCT080, ,10, , ,,,,, ,57, ,14, ,55, ,12.9, ,54, ,12, ,90, ,11, ,90, , , ,29.91, , , , , ,M, ,SP, , , ,29.94, 
14739,20120607,1754,11,SCT005 BKN080 BKN220, ,10, , ,,,,, ,58, ,14.4, ,56, ,13.2, ,54, ,12.2, ,87, ,10, ,100, , , ,29.91, , , , , ,29.94, ,AA, , , ,29.94, 
14739,20120607,1854,11,SCT005 BKN080 OVC100, ,10, , ,,,,, ,57, ,13.9, ,55, ,12.9, ,54, ,12.2, ,90, ,0, ,0, , , ,29.92, ,3, ,2, ,29.94, ,AA, , , ,29.95, 
14739,20120607,1954,11,FEW007 BKN065 BKN110, ,10, , ,,,,, ,57, ,13.9, ,55, ,12.9, ,54, ,12.2, ,90, ,5, ,20, , , ,29.93, , , , , ,29.95, ,AA, , , ,29.96, 
14739,20120607,2054,11,FEW007 SCT065 BKN110, ,10, , ,,,,, ,56, ,13.3, ,55, ,12.7, ,54, ,12.2, ,93, ,5, ,50, , , ,29.94, , , , , ,29.96, ,AA, , , ,29.97, 
14739,20120607,2126,11,BKN011 OVC100, ,10, , ,,,,, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,3, ,70, , , ,29.93, , , , , ,M, ,SP, , , ,29.96, 
14739,20120607,2150,11,SCT011 SCT100, ,10, , ,,,,, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,3, ,60, , , ,29.93, , , , , ,M, ,SP, , , ,29.96, 
14739,20120607,2154,11,SCT011 SCT100, ,10, , ,,,,, ,56, ,13.3, ,55, ,12.7, ,54, ,12.2, ,93, ,0, ,0, , , ,29.93, ,0, ,0, ,29.96, ,AA, , , ,29.96, 
14739,20120607,2254,11,FEW012 SCT100, ,7, , ,,,,, ,55, ,12.8, ,54, ,12.1, ,53, ,11.7, ,93, ,6, ,60, , , ,29.92, , , , , ,29.94, ,AA, , , ,29.95, 
14739,20120607,2301,11,FEW002 SCT100, ,3, ,BR,,,1,, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,5, ,50, , , ,29.92, , , , , ,M, ,SP, , , ,29.95, 
14739,20120607,2312,11,BKN002, ,1, ,BR,,,1,, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,3, ,50, , , ,29.91, , , , , ,M, ,SP, , , ,29.94, 
14739,20120607,2329,11,OVC002, ,0.5, ,BR,,,1,, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,0, ,0, , , ,29.91, , , , , ,M, ,SP, , , ,29.94, 
14739,20120607,2354,11,VV002, ,0.25, ,FG,,,,1, ,55, ,12.8, ,54, ,12.4, ,54, ,12.2, ,96, ,3, ,40, , , ,29.91, , , , , ,29.93, ,AA, , , ,29.94, 
14739,20120608,6,11,VV002, ,0.25, ,FG,,,,1, ,55, ,13, ,55, ,12.7, ,55, ,13, ,100, ,0, ,0, , , ,29.9, , , , , ,M, ,SP, , , ,29.93, 
14739,20120608,13,11,VV002, ,0.25, ,FG,,,,1, ,55, ,13, ,55, ,12.7, ,55, ,13, ,100, ,0, ,0, , , ,29.9, , , , , ,M, ,SP, , , ,29.93, 
14739,20120608,23,11,VV002, ,0.25, ,FG,,,,1, ,55, ,13, ,55, ,12.7, ,55, ,13, ,100, ,0, ,0, , , ,29.9, , , , , ,M, ,SP, , , ,29.93, 
14739,20120608,54,11,VV002, ,0.25, ,FG,,,,1, ,55, ,12.8, ,54, ,12.4, ,54, ,12.2, ,96, ,0, ,0, , , ,29.91, ,6, ,7, ,29.93, ,AA, , , ,29.94, 
14739,20120608,138,11,VV002, ,0.25, ,FG,,,,1, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,5, ,120, , , ,29.9, , , , , ,M, ,SP, , , ,29.93, 
14739,20120608,154,11,VV002, ,0.25, ,FG,,,,1, ,55, ,12.8, ,54, ,12.4, ,54, ,12.2, ,96, ,3, ,110, , , ,29.9, , , , , ,29.92, ,AA, , , ,29.93, 
14739,20120608,254,11,OVC002, ,1, ,BR,,,1,, ,54, ,12.2, ,54, ,12.2, ,54, ,12.2, ,100, ,0, ,0, , , ,29.88, , , , , ,29.91, ,AA, , , ,29.91, 
14739,20120608,309,11,OVC002, ,0.5, ,BR,,,1,, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,5, ,190, , , ,29.88, , , , , ,M, ,SP, , , ,29.91, 
14739,20120608,344,11,OVC004, ,2.5, , ,,,,, ,54, ,12, ,54, ,12.2, ,54, ,12, ,100, ,0, ,0, , , ,29.87, , , , , ,M, ,SP, , , ,29.9, 
14739,20120608,354,11,OVC004, ,2.5, ,BR,,,1,, ,54, ,12.2, ,53, ,11.9, ,53, ,11.7, ,96, ,3, ,210, , , ,29.87, ,8, ,11, ,29.9, ,AA, , , ,29.9, 
14739,20120608,412,11,OVC004, ,1.5, ,BR,,,1,, ,54, ,12, ,54, ,12.2, ,54, ,12, ,100, ,0, ,0, , , ,29.87, , , , , ,M, ,SP, , , ,29.9, 
14739,20120608,442,11,OVC004, ,3, ,BR,,,1,, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,0, ,0, , , ,29.87, , , , , ,M, ,SP, , , ,29.9, 
14739,20120608,454,11,OVC004, ,3, ,BR,,,1,, ,56, ,13.3, ,55, ,12.7, ,54, ,12.2, ,93, ,5, ,190, , , ,29.87, , , , , ,29.9, ,AA, , , ,29.9, 
14739,20120608,505,11,OVC004, ,2, ,BR,,,1,, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,6, ,180, , , ,29.87, , , , , ,M, ,SP, , , ,29.9, 
14739,20120608,528,11,OVC004, ,1, ,BR,,,1,, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,3, ,210, , , ,29.87, , , , , ,M, ,SP, , , ,29.9, 
14739,20120608,544,11,OVC004, ,0.5, ,BR,,,1,, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,5, ,200, , , ,29.88, , , , , ,M, ,SP, , , ,29.91, 
14739,20120608,554,11,OVC004, ,0.5, ,BR,,,1,, ,55, ,12.8, ,55, ,12.7, ,55, ,12.8, ,100, ,5, ,190, , , ,29.88, , , , , ,29.91, ,AA, , , ,29.91, 
14739,20120608,644,11,OVC004, ,1.25, ,BR,,,1,, ,55, ,13, ,55, ,12.7, ,55, ,13, ,100, ,3, ,150, , , ,29.88, , , , , ,M, ,SP, , , ,29.91, 
14739,20120608,654,11,OVC004, ,1.25, ,BR,,,1,, ,56, ,13.3, ,55, ,12.7, ,54, ,12.2, ,93, ,3, ,190, , , ,29.89, ,3, ,5, ,29.91, ,AA, , , ,29.92, 
14739,20120608,746,11,SCT004, ,5, ,BR,,,1,, ,57, ,14, ,56, ,13.2, ,55, ,13, ,93, ,6, ,180, , , ,29.89, , , , , ,M, ,SP, , , ,29.92, 
14739,20120608,754,11,SCT004 SCT140, ,5, ,BR,,,1,, ,58, ,14.4, ,56, ,13.5, ,55, ,12.8, ,90, ,6, ,180, , , ,29.88, , , , , ,29.91, ,AA, , , ,29.91, 
14739,20120608,854,11,FEW025 SCT250, ,10, , ,,,,, ,64, ,17.8, ,60, ,15.5, ,57, ,13.9, ,78, ,3, ,180, , , ,29.88, , , , , ,29.91, ,AA, , , ,29.91, 
14739,20120608,954,11,FEW040 SCT250, ,10, , ,,,,, ,66, ,18.9, ,61, ,16.2, ,58, ,14.4, ,76, ,8, ,140, , , ,29.86, ,8, ,8, ,29.89, ,AA, , , ,29.89, 
14739,20120608,1054,11,FEW050 SCT250, ,10, , ,,,,, ,71, ,21.7, ,64, ,17.6, ,59, ,15, ,66, ,13, ,150, , , ,29.84, , , , , ,29.87, ,AA, , , ,29.87, 
14739,20120608,1154,11,FEW042 SCT250, ,10, , ,,,,, ,74, ,23.3, ,64, ,17.6, ,57, ,13.9, ,56, ,13, ,180, , , ,29.82, , , , , ,29.84, ,AA, , , ,29.85, 
14739,20120608,1254,11,FEW040 SCT250, ,10, , ,,,,, ,76, ,24.4, ,64, ,17.7, ,56, ,13.3, ,50, ,10, ,220, , , ,29.79, ,8, ,25, ,29.82, ,AA, , , ,29.82, 
14739,20120608,1354,11,FEW031 BKN060 BKN080, ,10, , ,,,,, ,79, ,26.1, ,64, ,17.5, ,53, ,11.7, ,41, ,8, ,250, ,22, ,29.76, , , , , ,29.79, ,AA, , , ,29.79, 
14739,20120608,1435,11,FEW030CB BKN075 OVC090, ,10, ,-TSRA,,,,, ,73, ,23, ,63, ,17.4, ,57, ,14, ,57, ,9, ,300, , , ,29.76, , , , , ,M, ,SP, , , ,29.79, 
14739,20120608,1454,11,FEW030CB BKN060 BKN075, ,6, ,-TSRA,,,,, ,71, ,21.7, ,62, ,16.4, ,55, ,12.8, ,57, ,0, ,0, , , ,29.75, , , , , ,29.78, ,AA, ,  T, ,29.78, 
14739,20120608,1504,11,FEW016 SCT050 BKN085, ,10, ,-RA,1,,,, ,73, ,23, ,62, ,16.8, ,55, ,13, ,53, ,3, ,200, , , ,29.75, , , , , ,M, ,SP, , , ,29.78, 
14739,20120608,1549,11,FEW014CB SCT050, ,10, , ,,,,, ,70, ,21, ,62, ,16.8, ,57, ,14, ,64, ,11, ,160, , , ,29.74, , , , , ,M, ,SP, , , ,29.77, 
14739,20120608,1554,11,FEW014CB SCT050, ,10, , ,,,,, ,70, ,21.1, ,63, ,17.1, ,58, ,14.4, ,66, ,11, ,160, ,21, ,29.73, ,6, ,10, ,29.76, ,AA, ,  T, ,29.76, 
14739,20120608,1609,11,FEW015CB SCT065, ,2, , ,,,,, ,66, ,19, ,62, ,16.5, ,59, ,15, ,78, ,28, ,280, ,36, ,29.76, , , , , ,M, ,SP, , , ,29.79, 
14739,20120608,1611,11,FEW015CB SCT031, ,1, , ,,,,, ,64, ,18, ,60, ,15.5, ,57, ,14, ,78, ,29, ,300, ,36, ,29.76, , , , , ,M, ,SP, , , ,29.79, 
14739,20120608,1618,11,FEW015CB SCT029, ,0.5, , ,,,,, ,64, ,18, ,59, ,14.9, ,55, ,13, ,73, ,7, ,VR , ,36, ,29.76, , , , , ,M, ,SP, , , ,29.79, 
14739,20120608,1624,11,SCT018CB BKN031 BKN065, ,4, ,-TSRA,,,,, ,66, ,19, ,61, ,15.9, ,57, ,14, ,73, ,20, ,250, ,28, ,29.76, , , , , ,M, ,SP, , , ,29.79, 
14739,20120608,1639,11,SCT014 BKN033 BKN090, ,10, ,VCTS,,,,, ,66, ,19, ,59, ,15, ,54, ,12, ,65, ,14, ,220, , , ,29.74, , , , , ,M, ,SP, , , ,29.77, 
14739,20120608,1645,11,FEW008 SCT032 BKN100, ,10, , ,,,,, ,66, ,19, ,60, ,15.3, ,55, ,13, ,68, ,10, ,210, , , ,29.74, , , , , ,M, ,SP, , , ,29.77, 
14739,20120608,1654,11,FEW011 SCT032 BKN100, ,10, , ,,,,, ,67, ,19.4, ,61, ,15.8, ,56, ,13.3, ,68, ,13, ,200, , , ,29.74, , , , , ,29.77, ,AA, ,0.3, ,29.77, 
14739,20120608,1754,11,FEW032 SCT065 SCT095, ,10, , ,,,,, ,66, ,18.9, ,62, ,16.8, ,60, ,15.6, ,81, ,8, ,170, , , ,29.74, , , , , ,29.77, ,AA, , , ,29.77, 
14739,20120608,1854,11,FEW030 SCT075 BKN100, ,10, , ,,,,, ,68, ,20, ,63, ,17.3, ,60, ,15.6, ,76, ,10, ,200, , , ,29.73, ,8, ,2, ,29.75, ,AA, ,  T, ,29.76, 
14739,20120608,1954,11,FEW045 SCT110 BKN140, ,10, , ,,,,, ,67, ,19.4, ,62, ,16.7, ,59, ,15, ,76, ,15, ,220, , , ,29.72, , , , , ,29.75, ,AA, , , ,29.75, 
14739,20120608,2018,11,FEW045 BKN100, ,10, ,VCTS,,,,, ,66, ,19, ,62, ,16.5, ,59, ,15, ,78, ,11, ,210, , , ,29.72, , , , , ,M, ,SP, , , ,29.75, 
14739,20120608,2027,11,FEW031CB SCT045 BKN100, ,10, ,-TSRA,,,,, ,66, ,19, ,62, ,16.5, ,59, ,15, ,78, ,10, ,220, , , ,29.73, , , , , ,M, ,SP, , , ,29.76, 
14739,20120608,2054,11,FEW031CB SCT050 BKN100, ,10, ,-TSRA,,,,, ,67, ,19.4, ,63, ,17.1, ,60, ,15.6, ,78, ,13, ,230, , , ,29.72, , , , , ,29.75, ,AA, ,0.01, ,29.75, 
14739,20120608,2123,11,SCT080 BKN100, ,10, , ,,,,, ,66, ,19, ,63, ,17.2, ,61, ,16, ,84, ,8, ,230, , , ,29.73, , , , , ,M, ,SP, , , ,29.76, 
14739,20120608,2154,11,BKN080 BKN100, ,10, , ,,,,, ,66, ,18.9, ,62, ,16.8, ,60, ,15.6, ,81, ,7, ,230, , , ,29.74, ,3, ,4, ,29.77, ,AA, ,  T, ,29.77, 
14739,20120608,2254,11,BKN080 BKN110, ,10, , ,,,,, ,67, ,19.4, ,62, ,16.4, ,58, ,14.4, ,73, ,22, ,330, ,25, ,29.77, , , , , ,29.8, ,AA, , , ,29.8, 
14739,20120608,2301,11,FEW050 BKN085, ,10, , ,,,,, ,66, ,19, ,60, ,15.3, ,55, ,13, ,68, ,15, ,330, ,25, ,29.77, , , , , ,M, ,SP, , , ,29.8, 
14739,20120608,2354,11,FEW120, ,10, , ,,,,, ,64, ,17.8, ,58, ,14.6, ,54, ,12.2, ,70, ,8, ,300, , , ,29.77, , , , , ,29.8, ,AA, , , ,29.8, 
14739,20120609,54,11,SCT095 BKN120, ,10, , ,,,,, ,63, ,17.2, ,57, ,14.1, ,53, ,11.7, ,70, ,10, ,280, , , ,29.77, ,0, ,10, ,29.8, ,AA, ,  T, ,29.8, 
14739,20120609,154,11,SCT120, ,10, , ,,,,, ,63, ,17.2, ,57, ,14.1, ,53, ,11.7, ,70, ,10, ,270, , , ,29.75, , , , , ,29.78, ,AA, , , ,29.78, 
14739,20120609,254,11,CLR, ,10, , ,,,,, ,61, ,16.1, ,57, ,13.6, ,53, ,11.7, ,75, ,11, ,280, , , ,29.77, , , , , ,29.79, ,AA, , , ,29.8, 
14739,20120609,354,11,CLR, ,10, , ,,,,, ,60, ,15.6, ,56, ,13.4, ,53, ,11.7, ,78, ,13, ,290, , , ,29.79, ,3, ,7, ,29.82, ,AA, , , ,29.82, 
14739,20120609,454,11,CLR, ,10, , ,,,,, ,60, ,15.6, ,56, ,13.1, ,52, ,11.1, ,75, ,9, ,300, , , ,29.81, , , , , ,29.84, ,AA, , , ,29.84, 
14739,20120609,554,11,CLR, ,10, , ,,,,, ,62, ,16.7, ,56, ,13.6, ,52, ,11.1, ,70, ,10, ,300, , , ,29.84, , , , , ,29.86, ,AA, , , ,29.87, 
14739,20120609,654,11,FEW250, ,10, , ,,,,, ,65, ,18.3, ,57, ,14, ,51, ,10.6, ,61, ,13, ,320, , , ,29.85, ,1, ,19, ,29.87, ,AA, , , ,29.88, 
14739,20120609,754,11,CLR, ,10, , ,,,,, ,69, ,20.6, ,57, ,14.1, ,48, ,8.9, ,47, ,13, ,320, , , ,29.85, , , , , ,29.88, ,AA, , , ,29.88, 
14739,20120609,854,11,SCT250, ,10, , ,,,,, ,71, ,21.7, ,57, ,13.8, ,45, ,7.2, ,39, ,14, ,320, , , ,29.85, , , , , ,29.88, ,AA, , , ,29.88, 
14739,20120609,954,11,BKN220, ,10, , ,,,,, ,74, ,23.3, ,57, ,13.6, ,41, ,5, ,31, ,14, ,330, ,22, ,29.86, ,1, ,4, ,29.88, ,AA, , , ,29.89, 
14739,20120609,1054,11,FEW080 BKN220, ,10, , ,,,,, ,75, ,23.9, ,59, ,14.7, ,45, ,7.2, ,34, ,9, ,290, , , ,29.86, , , , , ,29.89, ,AA, , , ,29.89, 
14739,20120609,1154,11,FEW080 BKN220, ,10, , ,,,,, ,76, ,24.4, ,59, ,15.2, ,46, ,7.8, ,35, ,7, ,VR , , , ,29.84, , , , , ,29.87, ,AA, , , ,29.87, 
14739,20120609,1254,11,FEW070 SCT110 SCT200, ,10, , ,,,,, ,77, ,25, ,59, ,15.1, ,45, ,7.2, ,32, ,7, ,320, ,16, ,29.82, ,8, ,11, ,29.85, ,AA, , , ,29.85, 
14739,20120609,1354,11,FEW070 SCT120 BKN250, ,10, , ,,,,, ,78, ,25.6, ,60, ,15.3, ,45, ,7.2, ,31, ,9, ,320, , , ,29.81, , , , , ,29.84, ,AA, , , ,29.84, 
14739,20120609,1454,11,FEW065 SCT120 BKN250, ,10, , ,,,,, ,78, ,25.6, ,61, ,15.8, ,47, ,8.3, ,34, ,14, ,260, ,21, ,29.81, , , , , ,29.84, ,AA, , , ,29.84, 
14739,20120609,1554,11,FEW065 SCT120 SCT250, ,10, , ,,,,, ,78, ,25.6, ,61, ,16.3, ,49, ,9.4, ,36, ,11, ,280, ,17, ,29.81, ,5, ,5, ,29.84, ,AA, , , ,29.84, 
14739,20120609,1654,11,FEW065 SCT130 SCT250, ,10, , ,,,,, ,76, ,24.4, ,62, ,16.4, ,51, ,10.6, ,42, ,11, ,240, ,20, ,29.81, , , , , ,29.84, ,AA, , , ,29.84, 
14739,20120609,1754,11,SCT070 SCT130 BKN250, ,10, , ,,,,, ,76, ,24.4, ,63, ,17.2, ,54, ,12.2, ,47, ,10, ,270, ,21, ,29.83, , , , , ,29.85, ,AA, , , ,29.86, 
14739,20120609,1854,11,FEW075 SCT250, ,10, , ,,,,, ,73, ,22.8, ,63, ,17.4, ,57, ,13.9, ,57, ,8, ,240, , , ,29.84, ,3, ,10, ,29.87, ,AA, , , ,29.87, 
14739,20120609,1954,11,FEW065 SCT250, ,10, , ,,,,, ,71, ,21.7, ,63, ,17.3, ,58, ,14.4, ,64, ,7, ,220, , , ,29.86, , , , , ,29.88, ,AA, , , ,29.89, 
14739,20120609,2054,11,FEW060 SCT250, ,10, , ,,,,, ,71, ,21.7, ,63, ,17.3, ,58, ,14.4, ,64, ,7, ,250, , , ,29.88, , , , , ,29.91, ,AA, , , ,29.91, 
14739,20120609,2154,11,FEW250, ,10, , ,,,,, ,70, ,21.1, ,63, ,17.1, ,58, ,14.4, ,66, ,5, ,270, , , ,29.89, ,1, ,18, ,29.92, ,AA, , , ,29.92, 
14739,20120609,2254,11,SCT250, ,10, , ,,,,, ,69, ,20.6, ,62, ,16.6, ,57, ,13.9, ,66, ,8, ,280, , , ,29.91, , , , , ,29.93, ,AA, , , ,29.94, 
14739,20120609,2354,11,FEW150 SCT250, ,10, , ,,,,, ,67, ,19.4, ,61, ,16.1, ,57, ,13.9, ,70, ,9, ,290, , , ,29.92, , , , , ,29.94, ,AA, , , ,29.95, 
14739,20120610,54,11,SCT070, ,10, , ,,,,, ,66, ,18.9, ,60, ,15.6, ,56, ,13.3, ,70, ,8, ,300, , , ,29.94, ,3, ,17, ,29.97, ,AA, , , ,29.97, 
14739,20120610,154,11,SCT075, ,10, , ,,,,, ,65, ,18.3, ,58, ,14.5, ,53, ,11.7, ,65, ,6, ,340, , , ,29.95, , , , , ,29.97, ,AA, , , ,29.98, 
14739,20120610,254,11,FEW075 SCT250, ,10, , ,,,,, ,64, ,17.8, ,57, ,13.7, ,51, ,10.6, ,63, ,6, ,340, , , ,29.95, , , , , ,29.98, ,AA, , , ,29.98, 
14739,20120610,354,11,FEW090 BKN250, ,10, , ,,,,, ,63, ,17.2, ,56, ,13.2, ,50, ,10, ,63, ,3, ,330, , , ,29.96, ,3, ,8, ,29.99, ,AA, , , ,29.99, 
14739,20120610,454,11,FEW090 BKN250, ,10, , ,,,,, ,63, ,17.2, ,56, ,13.5, ,51, ,10.6, ,65, ,5, ,360, , , ,29.98, , , , , ,30.01, ,AA, , , ,30.01, 
14739,20120610,554,11,FEW250, ,10, , ,,,,, ,67, ,19.4, ,57, ,13.7, ,48, ,8.9, ,51, ,3, ,330, , , ,30.01, , , , , ,30.03, ,AA, , , ,30.04, 
14739,20120610,654,11,FEW250, ,10, , ,,,,, ,70, ,21.1, ,57, ,14.1, ,47, ,8.3, ,44, ,3, ,350, , , ,30.02, ,1, ,20, ,30.05, ,AA, , , ,30.05, 
14739,20120610,754,11,FEW150, ,10, , ,,,,, ,74, ,23.3, ,58, ,14.5, ,45, ,7.2, ,36, ,3, ,40, , , ,30.03, , , , , ,30.06, ,AA, , , ,30.06, 
14739,20120610,854,11,CLR, ,10, , ,,,,, ,70, ,21.1, ,60, ,15.4, ,52, ,11.1, ,53, ,9, ,100, , , ,30.04, , , , , ,30.07, ,AA, , , ,30.07, 
14739,20120610,954,11,FEW100, ,10, , ,,,,, ,74, ,23.3, ,58, ,14.3, ,44, ,6.7, ,34, ,9, ,110, , , ,30.05, ,2, ,10, ,30.08, ,AA, , , ,30.08, 
14739,20120610,1054,11,FEW100, ,10, , ,,,,, ,75, ,23.9, ,59, ,15, ,46, ,7.8, ,36, ,9, ,120, , , ,30.07, , , , , ,30.09, ,AA, , , ,30.1, 
14739,20120610,1154,11,FEW100, ,10, , ,,,,, ,75, ,23.9, ,59, ,14.7, ,45, ,7.2, ,34, ,13, ,130, , , ,30.06, , , , , ,30.09, ,AA, , , ,30.09, 
14739,20120610,1254,11,FEW070, ,10, , ,,,,, ,71, ,21.7, ,60, ,15.3, ,51, ,10.6, ,49, ,13, ,110, , , ,30.08, ,3, ,8, ,30.1, ,AA, , , ,30.11, 
14739,20120610,1354,11,FEW070 SCT220, ,10, , ,,,,, ,71, ,21.7, ,58, ,14.3, ,47, ,8.3, ,43, ,11, ,110, , , ,30.08, , , , , ,30.11, ,AA, , , ,30.11, 
14739,20120610,1454,11,FEW070 SCT220 BKN250, ,10, , ,,,,, ,67, ,19.4, ,58, ,14.2, ,50, ,10, ,55, ,14, ,100, , , ,30.09, , , , , ,30.12, ,AA, , , ,30.12, 
14739,20120610,1554,11,FEW065 SCT220 BKN250, ,10, , ,,,,, ,67, ,19.4, ,59, ,14.7, ,52, ,11.1, ,59, ,17, ,110, , , ,30.11, ,3, ,12, ,30.14, ,AA, , , ,30.14, 
14739,20120610,1654,11,FEW070 SCT220 SCT250, ,10, , ,,,,, ,66, ,18.9, ,58, ,14.5, ,52, ,11.1, ,61, ,15, ,110, , , ,30.12, , , , , ,30.15, ,AA, , , ,30.15, 
14739,20120610,1754,11,FEW065 SCT220 BKN250, ,10, , ,,,,, ,65, ,18.3, ,59, ,14.8, ,54, ,12.2, ,68, ,13, ,110, , , ,30.14, , , , , ,30.16, ,AA, , , ,30.17, 
14739,20120610,1854,11,SCT220 OVC250, ,10, , ,,,,, ,65, ,18.3, ,59, ,15.1, ,55, ,12.8, ,70, ,10, ,120, , , ,30.14, ,0, ,9, ,30.16, ,AA, , , ,30.17, 
14739,20120610,1954,11,SCT220 BKN250, ,10, , ,,,,, ,63, ,17.2, ,58, ,14.4, ,54, ,12.2, ,73, ,13, ,140, , , ,30.15, , , , , ,30.18, ,AA, , , ,30.18, 
14739,20120610,2054,11,FEW220 SCT250, ,10, , ,,,,, ,61, ,16.1, ,56, ,13.3, ,52, ,11.1, ,72, ,8, ,150, , , ,30.19, , , , , ,30.22, ,AA, , , ,30.22, 
14739,20120610,2154,11,FEW220 SCT250, ,10, , ,,,,, ,61, ,16.1, ,57, ,13.6, ,53, ,11.7, ,75, ,8, ,150, , , ,30.2, ,1, ,20, ,30.22, ,AA, , , ,30.23, 
14739,20120610,2254,11,FEW250, ,10, , ,,,,, ,60, ,15.6, ,57, ,13.7, ,54, ,12.2, ,81, ,7, ,190, , , ,30.2, , , , , ,30.23, ,AA, , , ,30.23, 
14739,20120610,2354,11,FEW200 SCT250, ,10, , ,,,,, ,59, ,15, ,55, ,12.8, ,52, ,11.1, ,78, ,8, ,210, , , ,30.21, , , , , ,30.24, ,AA, , , ,30.24, 
14739,20120611,54,11,FEW200 SCT250, ,10, , ,,,,, ,59, ,15, ,55, ,12.8, ,52, ,11.1, ,78, ,6, ,180, , , ,30.21, ,0, ,5, ,30.24, ,AA, , , ,30.24, 
14739,20120611,154,11,SCT250, ,10, , ,,,,, ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,3, ,190, , , ,30.2, , , , , ,30.23, ,AA, , , ,30.23, 
14739,20120611,254,11,FEW120 SCT250, ,10, , ,,,,, ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,3, ,170, , , ,30.2, , , , , ,30.23, ,AA, , , ,30.23, 
14739,20120611,354,11,FEW120 SCT200, ,10, , ,,,,, ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, ,84, ,0, ,0, , , ,30.23, ,3, ,5, ,30.26, ,AA, , , ,30.26, 
14739,20120611,454,11,FEW080 SCT120 BKN250, ,10, , ,,,,, ,59, ,15, ,56, ,13.4, ,54, ,12.2, ,84, ,3, ,180, , , ,30.25, , , , , ,30.27, ,AA, , , ,30.28, 
14739,20120611,554,11,BKN085 BKN250, ,10, , ,,,,, ,60, ,15.6, ,56, ,13.4, ,53, ,11.7, ,78, ,5, ,160, , , ,30.26, , , , , ,30.29, ,AA, , , ,30.29, 
14739,20120611,654,11,FEW090 SCT250, ,10, , ,,,,, ,62, ,16.7, ,58, ,14.4, ,55, ,12.8, ,78, ,5, ,130, , , ,30.27, ,1, ,13, ,30.29, ,AA, , , ,30.3, 
14739,20120611,754,11,FEW090 SCT200, ,10, , ,,,,, ,64, ,17.8, ,58, ,14.6, ,54, ,12.2, ,70, ,6, ,120, , , ,30.28, , , , , ,30.31, ,AA, , , ,30.31, 
14739,20120611,854,11,OVC060, ,10, , ,,,,, ,65, ,18.3, ,59, ,14.8, ,54, ,12.2, ,68, ,11, ,100, , , ,30.28, , , , , ,30.31, ,AA, , , ,30.31, 
14739,20120611,954,11,BKN060 BKN200, ,10, , ,,,,, ,65, ,18.3, ,59, ,15.1, ,55, ,12.8, ,70, ,14, ,110, , , ,30.28, ,0, ,3, ,30.3, ,AA, , , ,30.31, 
14739,20120611,1054,11,BKN060 BKN200, ,10, , ,,,,, ,66, ,18.9, ,60, ,15.6, ,56, ,13.3, ,70, ,11, ,100, , , ,30.27, , , , , ,30.29, ,AA, , , ,30.3, 
